unit_count,pair_id,t,compactness_score,contact_fraction_vs_target,CYP_MEP_contact_fraction_vs_target,axial_register_score,angular_phase_order_score,refined_angular_phase_score,rmsd_formedness_score,seed_formation_score,notes
4,0,0.000,0.610100,0.000000,0.000000,0.406239,,0.882985,0.300302,0.420571,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.750,0.914870,0.601728,0.598935,0.756215,,0.910998,0.720490,0.756581,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.800,0.931896,0.641312,0.638800,0.781021,,0.927061,0.753641,0.784493,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.850,0.948922,0.680895,0.678665,0.805826,,0.943125,0.786792,0.812406,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.900,0.965948,0.720478,0.718529,0.830631,,0.959188,0.819943,0.840318,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,0.950,0.982974,0.760062,0.758393,0.855437,,0.975252,0.853094,0.868231,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,77,1.000,1.000000,0.799645,0.798258,0.880242,,0.991315,0.886245,0.896143,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.000,0.625505,0.008865,0.009676,0.448466,,0.765468,0.229206,0.396614,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.050,0.644164,0.047916,0.048863,0.470615,,0.777042,0.262186,0.422181,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.100,0.662824,0.086968,0.088050,0.492764,,0.788616,0.295166,0.447747,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.150,0.681483,0.126019,0.127238,0.514913,,0.800190,0.328146,0.473314,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.200,0.700142,0.165071,0.166425,0.537061,,0.811764,0.361127,0.498881,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.250,0.718801,0.204122,0.205612,0.559210,,0.823338,0.394107,0.524447,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.300,0.737461,0.243174,0.244799,0.581359,,0.834912,0.427087,0.550014,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.350,0.756120,0.282225,0.283986,0.603508,,0.846486,0.460067,0.575581,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.400,0.774779,0.321277,0.323174,0.625657,,0.858060,0.493047,0.601148,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.450,0.793439,0.360328,0.362361,0.647806,,0.869634,0.526028,0.626714,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.500,0.812098,0.399379,0.401548,0.669955,,0.881209,0.559008,0.652281,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.550,0.830757,0.438431,0.440735,0.692103,,0.892783,0.591988,0.677848,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.600,0.849417,0.477482,0.479922,0.714252,,0.904357,0.624968,0.703414,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.650,0.868076,0.516534,0.519110,0.736401,,0.915931,0.657948,0.728981,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.700,0.886735,0.555585,0.558297,0.758550,,0.927505,0.690929,0.754548,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.750,0.905394,0.594637,0.597484,0.780699,,0.939079,0.723909,0.780115,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.800,0.924054,0.633688,0.636671,0.802848,,0.950653,0.756889,0.805681,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.850,0.942713,0.672740,0.675858,0.824996,,0.962227,0.789869,0.831248,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.900,0.961372,0.711791,0.715046,0.847145,,0.973801,0.822849,0.856815,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,0.950,0.980032,0.750843,0.754233,0.869294,,0.985375,0.855830,0.882381,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,78,1.000,0.998691,0.789894,0.793420,0.891443,,0.996949,0.888810,0.907948,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.000,0.635693,0.003103,0.003387,0.434975,,0.748482,0.225703,0.377577,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.050,0.653908,0.042376,0.042671,0.457158,,0.760664,0.257893,0.403544,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.100,0.672124,0.081649,0.081955,0.479340,,0.772845,0.290083,0.429512,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.150,0.690339,0.120922,0.121239,0.501523,,0.785027,0.322272,0.455479,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.200,0.708554,0.160195,0.160523,0.523706,,0.797209,0.354462,0.481447,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.250,0.726770,0.199468,0.199807,0.545888,,0.809391,0.386652,0.507414,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.300,0.744985,0.238741,0.239091,0.568071,,0.821572,0.418841,0.533382,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.350,0.763200,0.278014,0.278375,0.590254,,0.833754,0.451031,0.559349,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.400,0.781416,0.317287,0.317659,0.612437,,0.845936,0.483221,0.585317,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.450,0.799631,0.356560,0.356943,0.634619,,0.858117,0.515410,0.611284,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.500,0.817846,0.395834,0.396226,0.656802,,0.870299,0.547600,0.637252,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.550,0.836062,0.435107,0.435510,0.678985,,0.882481,0.579790,0.663219,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.600,0.854277,0.474380,0.474794,0.701167,,0.894662,0.611979,0.689186,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.650,0.872493,0.513653,0.514078,0.723350,,0.906844,0.644169,0.715154,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.700,0.890708,0.552926,0.553362,0.745533,,0.919026,0.676359,0.741121,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.750,0.908923,0.592199,0.592646,0.767715,,0.931207,0.708548,0.767089,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.800,0.927139,0.631472,0.631930,0.789898,,0.943389,0.740738,0.793056,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.850,0.945354,0.670745,0.671214,0.812081,,0.955571,0.772928,0.819024,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.900,0.963569,0.710018,0.710498,0.834264,,0.967753,0.805117,0.844991,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,0.950,0.981785,0.749291,0.749782,0.856446,,0.979934,0.837307,0.870959,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,79,1.000,1.000000,0.788564,0.789066,0.878629,,0.992116,0.869497,0.896926,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.000,0.600478,0.003989,0.000000,0.454750,,0.747143,0.213677,0.378825,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.050,0.619956,0.043705,0.039744,0.476528,,0.759491,0.247293,0.405168,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.100,0.639433,0.083422,0.079487,0.498307,,0.771839,0.280910,0.431512,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.150,0.658911,0.123138,0.119231,0.520085,,0.784186,0.314527,0.457855,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.200,0.678389,0.162854,0.158974,0.541864,,0.796534,0.348143,0.484199,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.250,0.697866,0.202571,0.198718,0.563642,,0.808882,0.381760,0.510542,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.300,0.717344,0.242287,0.238462,0.585420,,0.821230,0.415377,0.536886,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.350,0.736822,0.282003,0.278205,0.607199,,0.833578,0.448993,0.563229,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.400,0.756299,0.321720,0.317949,0.628977,,0.845925,0.482610,0.589573,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.450,0.775777,0.361436,0.357692,0.650756,,0.858273,0.516227,0.615916,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.500,0.795254,0.401153,0.397436,0.672534,,0.870621,0.549843,0.642259,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.550,0.814732,0.440869,0.437180,0.694312,,0.882969,0.583460,0.668603,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.600,0.834210,0.480585,0.476923,0.716091,,0.895317,0.617077,0.694946,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.650,0.853687,0.520302,0.516667,0.737869,,0.907664,0.650693,0.721290,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.700,0.873165,0.560018,0.556410,0.759648,,0.920012,0.684310,0.747633,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.750,0.892643,0.599734,0.596154,0.781426,,0.932360,0.717927,0.773977,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.800,0.912120,0.639451,0.635898,0.803204,,0.944708,0.751543,0.800320,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.850,0.931598,0.679167,0.675641,0.824983,,0.957056,0.785160,0.826664,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.900,0.951076,0.718883,0.715385,0.846761,,0.969403,0.818777,0.853007,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,0.950,0.970553,0.758600,0.755128,0.868540,,0.981751,0.852394,0.879351,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,80,1.000,0.990031,0.798316,0.794872,0.890318,,0.994099,0.886010,0.905694,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.000,0.631377,0.000000,0.000000,0.390967,,0.620312,0.147436,0.336235,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.050,0.649808,0.041866,0.042743,0.415542,,0.639244,0.184811,0.365356,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.100,0.668239,0.083732,0.085486,0.440117,,0.658177,0.222187,0.394476,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.150,0.686670,0.125598,0.128229,0.464692,,0.677109,0.259563,0.423597,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.200,0.705102,0.167465,0.170972,0.489267,,0.696041,0.296939,0.452717,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.250,0.723533,0.209331,0.213716,0.513842,,0.714974,0.334315,0.481838,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.300,0.741964,0.251197,0.256459,0.538417,,0.733906,0.371691,0.510958,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.350,0.760395,0.293063,0.299202,0.562992,,0.752838,0.409067,0.540079,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.400,0.778826,0.334929,0.341945,0.587567,,0.771771,0.446443,0.569199,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.450,0.797257,0.376795,0.384688,0.612142,,0.790703,0.483819,0.598320,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.500,0.815689,0.418662,0.427431,0.636717,,0.809635,0.521194,0.627441,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.550,0.834120,0.460528,0.470174,0.661292,,0.828568,0.558570,0.656561,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.600,0.852551,0.502394,0.512917,0.685867,,0.847500,0.595946,0.685682,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.650,0.870982,0.544260,0.555660,0.710442,,0.866433,0.633322,0.714802,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.700,0.889413,0.586126,0.598403,0.735017,,0.885365,0.670698,0.743923,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.750,0.907844,0.627992,0.641147,0.759592,,0.904297,0.708074,0.773043,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.800,0.926275,0.669858,0.683890,0.784167,,0.923230,0.745450,0.802164,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.850,0.944707,0.711725,0.726633,0.808742,,0.942162,0.782826,0.831284,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.900,0.963138,0.753591,0.769376,0.833317,,0.961094,0.820202,0.860405,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,0.950,0.981569,0.795457,0.812119,0.857892,,0.980027,0.857578,0.889525,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,81,1.000,1.000000,0.837323,0.854862,0.882467,,0.998959,0.894953,0.918646,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.000,0.607609,0.011525,0.010643,0.483983,,0.741651,0.214670,0.329335,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.050,0.627229,0.051507,0.050967,0.505284,,0.754343,0.248553,0.358524,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.100,0.646848,0.091490,0.091291,0.526585,,0.767035,0.282435,0.387713,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.150,0.666468,0.131472,0.131615,0.547886,,0.779727,0.316318,0.416902,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.200,0.686087,0.171454,0.171940,0.569186,,0.792419,0.350201,0.446091,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.250,0.705707,0.211436,0.212264,0.590487,,0.805111,0.384083,0.475280,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.300,0.725326,0.251418,0.252588,0.611788,,0.817803,0.417966,0.504469,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.350,0.744946,0.291401,0.292912,0.633089,,0.830495,0.451848,0.533658,linear interpolation in oriented order-parameter space; not atomistic dynamics
7,82,0.400,0.764565,0.331383,0.333236,0.654390,,0.843187,0.485731,0.562847,linear interpolation in oriented order-parameter space; not atomistic dynamics
